player_id,name,position,team,conference,top_prospect,year
6fa368d8-8a6a-45c1-a917-71f33dbc9312,Zack Moss,RB,Utes Utah,Pac-12,Yes,2020
722a9773-7329-4584-99c8-2c075eb399c4,Essang Bassey,DB,Demon Deacons Wake Forest,ACC,No,2020
72bbaba4-049a-46ca-a8f1-3ad8fd731373,Moe Neal,RB,Orange Syracuse,ACC,No,2020
7090bfde-36f0-41ed-88f7-d62886fbf496,Justin Jefferson,WR,Tigers LSU,SEC,Yes,2020
76423d5d-a9c2-4629-9adf-82e43fb3417c,Sage Lewis,LB,Golden Panthers Florida International,Conference USA,No,2020
75854521-5c5a-428f-8f96-23be2ed2cbc9,Trevon Diggs,DB,Crimson Tide Alabama,SEC,Yes,2020
748c7574-6874-43e3-b10d-e68e6156f658,Yetur Gross-Matos,DE,Nittany Lions Penn State,Big Ten,Yes,2020
7755a688-c81a-4f44-8df7-5a69901f6f78,Justin Strnad,LB,Demon Deacons Wake Forest,ACC,No,2020
776d1b3e-d142-44f2-92e3-8b9a9232e334,Shaquille Quarterman,LB,Hurricanes Miami (FL),ACC,No,2020
2231c7ca-fa72-422b-917f-cadab40f05c5,Devin Asiasi,TE,Bruins UCLA,Pac-12,No,2020
229e2217-cf77-431c-ae09-b899dd2d9a93,Chris Claybrooks,DB,Tigers Memphis,American Athletic,No,2020
25418e7b-f4dd-44b0-afbc-189c31f64017,Reggie Walker,DE,Wildcats Kansas State,Big 12,No,2020
26bded1f-65cf-4af5-8a51-5a31f3de391a,Javelin Guidry,DB,Utes Utah,Pac-12,No,2020
66135654-6e84-4c0c-9ca8-64e48b461aad,Van Jefferson,WR,Gators Florida,SEC,No,2020
673fd76d-f6ad-4f66-a01e-8a8b5134192e,Austin Mack,WR,Buckeyes Ohio State,Big Ten,No,2020
032c669c-78f4-482d-8237-dad91a264747,Michael Onwenu,OL,Wolverines Michigan,Big Ten,No,2020
04e66fbb-46ea-463c-af53-551772d23312,Tremayne Anchrum,OT,Tigers Clemson,ACC,No,2020
8b835288-8e28-4760-b20d-a5996b6c747a,Trevon McSwain,DT,Blue Devils Duke,ACC,No,2020
645d26af-47be-41e7-a764-5e2413446c4e,Darrynton Evans,RB,Mountaineers Appalachian State,Sun Belt,No,2020
cc751a34-0a10-40be-bf03-f1cabde7f16b,Isaiah Hodgins,WR,Beavers Oregon State,Pac-12,No,2020
cd8bfe0d-dce3-4c97-a74e-40e624647e34,Troy Pride Jr.,CB,Fighting Irish Notre Dame,IA Independents,Yes,2020
cf39bbba-fcf6-45bc-8863-9d0a5f8614ba,Stanford Samuels III,DB,Seminoles Florida State,ACC,No,2020
cee7a49a-bedf-472b-9754-800eaf7b7396,Daniel Bituli,LB,Volunteers Tennessee,SEC,No,2020
ceff8b65-b595-4270-a684-9cba9f1c6c5f,Azur Kamara,LB,Jayhawks Kansas,Big 12,No,2020
d256bf2a-8a1e-439c-a6b4-eec3db01adbb,Parnell Motley,CB,Sooners Oklahoma,Big 12,No,2020
d3aaba65-4044-4e76-b102-5f699afc55e5,Joe Burrow,QB,Tigers LSU,SEC,Yes,2020
d472297e-da97-44be-8754-1001cc9b7181,Brian Herrien,RB,Bulldogs Georgia,SEC,No,2020
d5bfbaf6-e70c-4446-802b-ec7eaee4488e,Sean Pollard,OL,Tigers Clemson,ACC,No,2020
d594a428-bfc1-4ab8-9b93-4ff2c686611c,Colby Parkinson,TE,Cardinal Stanford,Pac-12,Yes,2020
d894fa44-7e36-4879-a1f5-05d91ae6bee8,Dustin Woodard,OL,Tigers Memphis,American Athletic,No,2020
d97e5d71-0595-4811-ae3a-e100156a924a,Jet Toner,K,Cardinal Stanford,Pac-12,No,2020
da5b733b-bcf7-404d-bf15-7a22d26e6f5f,Mykal Walker,LB,Bulldogs Fresno State,Mountain West,No,2020
dba4e181-3f40-4740-967c-922c70e529a3,Jonathan Taylor,RB,Badgers Wisconsin,Big Ten,Yes,2020
ddb13c3d-19d2-4f1d-8663-357713b38499,Devin Duvernay,WR,Longhorns Texas,Big 12,Yes,2020
e2548612-cac1-4820-9ebd-8891803aac65,Elorm Lumor,DL,Scarlet Knights Rutgers,Big Ten,No,2020
e1567a5a-fc38-4310-8b0f-9dc803d7ea60,Joshua Kelley,RB,Bruins UCLA,Pac-12,No,2020
e0ac718f-1251-48ca-91af-80eada4b7b3b,Rashard Lawrence,DL,Tigers LSU,SEC,No,2020
e415d9be-25aa-4843-bac4-bbf57c470dbf,Brandon Aiyuk,WR,Sun Devils Arizona State,Pac-12,Yes,2020
e27644d3-9805-4733-bf9b-8723bbc7044d,David Reese II,LB,Gators Florida,SEC,No,2020
e4f08df2-0636-4176-967c-b466eafde664,Tipa Galeai,DE,Aggies Utah State,Mountain West,No,2020
e51f43ab-80e9-4da3-813f-e3e34339aa1a,Kyle Murphy,OL,Rams Rhode Island,CAA,No,2020
e3be93ec-38af-43b9-bdc5-deba65546dd4,Alex Pechin,K/P,Bison Bucknell,Patriot League,No,2020
e7193aaa-ae09-4a35-97d3-5dc9b5c15487,Tucker McCann,K,Tigers Missouri,SEC,No,2020
e733323e-889c-400c-8b0f-5d07d92fc1a0,James Gilbert,RB,Wildcats Kansas State,Big 12,No,2020
afb166b9-929c-4c8a-ab55-5a6c593de196,Lamical Perine,RB,Gators Florida,SEC,No,2020
b4eea69b-9ae5-409f-82a1-ff988143d3a9,Josiah Coatney,DT,Rebels Ole Miss,SEC,No,2020
b5ce5b26-6906-4ceb-b6ab-b969f8eb871b,Anthony Gordon,QB,Cougars Washington State,Pac-12,No,2020
b5da3ca2-8b8a-4c7a-82e6-ba62b229aeed,Raequan Williams,DT,Spartans Michigan State,Big Ten,No,2020
b6350b56-1759-4c86-be63-f5e35ba6d02a,Steven Gonzalez,OL,Nittany Lions Penn State,Big Ten,No,2020
b6e481ba-ea6e-436c-b0ce-2ef0fb77d993,John Hightower,WR,Broncos Boise State,Mountain West,No,2020
b6a0099a-158c-4202-9149-377f46acd4ab,Joey Magnifico,TE,Tigers Memphis,American Athletic,No,2020
b988af67-075a-429a-a392-ecd2fe93c003,Caleb Kelly,LB,Sooners Oklahoma,Big 12,No,2020
ba5b107b-978c-4319-bee8-b810b6a290db,Trevis Gipson,DE,Golden Hurricane Tulsa,American Athletic,No,2020
c0cbb803-41a7-46fa-bed1-f5dd1f027b52,Jabari Zuniga,DL,Gators Florida,SEC,No,2020
bf44719a-acbe-41d3-bf2f-756922d17931,Kamal Martin,LB,Golden Gophers Minnesota,Big Ten,No,2020
c0a0dc19-d54e-478a-953d-74c21fe45b4a,Julian Okwara,DL,Fighting Irish Notre Dame,IA Independents,Yes,2020
c306fe2b-80d0-4620-a5f5-8b9773ed246c,Thakarius Keyes,CB,Green Wave Tulane,American Athletic,No,2020
c67261b8-0882-4382-b21f-c1b492e83883,Bryce Sterk,DE,Bobcats Montana State,Big Sky,No,2020
c6b2b7e4-f6ad-41e6-b1d1-9d8f48ee9891,Bryce Hall,CB,Cavaliers Virginia,ACC,Yes,2020
c9708acc-59eb-49b1-8198-6627914e1fbd,Larrell Murchison,DT,Wolfpack North Carolina State,ACC,No,2020
cab0e5a2-951c-44ae-a9f2-d85fb5f83a04,Kelvin Smith,TE,Mean Green North Texas,Conference USA,No,2020
956543d5-c441-4787-b5d5-1bed7e3da42f,Debione Renfro,DB,Aggies Texas A&M,SEC,No,2020
95d9b073-33d8-4a5b-a076-ac4b9172c85b,Joe Bachie,LB,Spartans Michigan State,Big Ten,No,2020
9906bd5c-52e5-4554-9936-0e8d65ebe194,Jordan Love,QB,Aggies Utah State,Mountain West,Yes,2020
99abf8ca-fd25-490e-bed3-e3a19372ac5c,Keith Ismael,OL,Aztecs San Diego State,Mountain West,Yes,2020
9a00e2c7-58ec-40db-a106-543ea442d0b5,Quartney Davis,WR,Aggies Texas A&M,SEC,No,2020
9b3284a1-99e2-418b-ab9e-8a3546143c4b,Chris Jackson,DB,,,No,2020
9e1dd84f-215e-49a2-b8bb-1761b8a4e8a6,Chris Finke,WR,Fighting Irish Notre Dame,IA Independents,No,2020
9e2f4d35-bc03-453c-9fd7-55d5c4ac0643,Denzel Mims,WR,Bears Baylor,Big 12,Yes,2020
9ff3ddca-88bf-4b05-93dd-6c428253c2d4,Jordan Glasgow,LB,Wolverines Michigan,Big Ten,No,2020
a1072bfb-4c80-4374-82e0-64bcaaf338af,Ray Lima,DL,Cyclones Iowa State,Big 12,No,2020
a267894e-a307-40a2-822b-d8f6a1e6e75d,Darius Anderson,RB,Horned Frogs TCU,Big 12,No,2020
a71d76c2-062b-4686-bed1-4a383204c7e6,Tee Higgins,WR,Tigers Clemson,ACC,Yes,2020
eb46e2d0-4308-4706-859b-a2ad1344da0a,Netane Muti,OL,Bulldogs Fresno State,Mountain West,Yes,2020
eed05bad-0262-4ca8-9df2-bd061e8188cb,Noah Igbinoghene,DB,Tigers Auburn,SEC,Yes,2020
f093601b-7f55-4660-9d43-a72eddb19cb3,Tyler Davis,TE,Yellow Jackets Georgia Tech,ACC,No,2020
eff3b14d-40c7-48b5-8825-345afe71cdc9,Joe Gaziano,DL,Wildcats Northwestern,Big Ten,No,2020
f0ca1d62-a013-4601-921e-d4e868379d62,Bravvion Roy,DT,Bears Baylor,Big 12,No,2020
f52d88e2-901f-4787-a76e-4612e38c823c,Javaris Davis,DB,Tigers Auburn,SEC,No,2020
f64103eb-624c-4b78-909f-b3f8b31cd7f7,De'Jon Harris,LB,Razorbacks Arkansas,SEC,No,2020
f748dbcf-dee9-474b-9476-1909bd96af8f,John Reid,CB,Nittany Lions Penn State,Big Ten,No,2020
f862ae89-5344-4f62-a1dd-b4b3636b7d10,Tavien Feaster,RB,Gamecocks South Carolina,SEC,No,2020
f8fe5a85-8270-4697-99e8-38786528e2e6,Shane Lemieux,OL,Ducks Oregon,Pac-12,No,2020
fa5de659-aed9-45ee-a29c-acec2b7a59ed,Jonah Jackson,OL,Buckeyes Ohio State,Big Ten,No,2020
fa98066d-dd3a-4bef-ae87-cac9d78b3430,Lloyd Cushenberry III,C,Tigers LSU,SEC,No,2020
fbc680f0-f488-4f75-a165-078a041aaa20,D.Q. Thomas,DB,Golden Eagles Southern Miss,Conference USA,No,2020
fb9084d6-a330-4d86-8f1c-0f496936cf6c,Isaiah Simmons,LB,Tigers Clemson,ACC,Yes,2020
fede1067-7242-4b7b-9560-38f27300f6eb,Kyle Markway,TE,Gamecocks South Carolina,SEC,No,2020
fe9123d0-444a-45ce-ac05-966f289b5963,Quintez Cephus,WR,Badgers Wisconsin,Big Ten,No,2020
fdb386d7-0262-4d2c-9c0a-ca0a0b96ff74,Vernon Scott,SAF,,,No,2020
a9d20704-b8b6-44c8-9305-97bda62f04c7,Rodrigo Blankenship,K,Bulldogs Georgia,SEC,No,2020
aa26a16d-a698-490c-afd5-251e9368227c,Ty'Son Williams,RB,Cougars Brigham Young,IA Independents,No,2020
aa4af3a9-54d4-4e20-b9fd-1f00ce937964,Jacob Phillips,LB,Tigers LSU,SEC,No,2020
aac15185-5b8b-487c-9b6e-c128765f907d,Jonathan Greenard,LB,Gators Florida,SEC,No,2020
ab1e38c7-7cef-4795-b060-b57aa5151399,Kindle Vildor,CB,Eagles Georgia Southern,Sun Belt,No,2020
ad6421f9-7929-445a-9878-47de93ade04f,Lachavious Simmons,OL,Tigers Tennessee State,Ohio Valley,No,2020
b2037851-6cc5-4faf-824e-662aba462c30,Trishton Jackson,WR,Orange Syracuse,ACC,No,2020
b204240c-48b0-4885-8c97-d805fd7c7df2,Brian Cole II,SAF,Bulldogs Mississippi State,SEC,No,2020
b40a5d49-f12c-4888-972b-c8cb45495f59,Xavier Jones,RB,Mustangs SMU,American Athletic,No,2020
63b1a078-3f6b-4041-a0e9-67ac6f300689,Kyle Hinton,G,,,No,2020
3b83a993-7b9e-4097-b3c7-9a906ea22218,Tyler Cooksey,TE,Yellow Jackets Georgia Tech,ACC,No,2020
42148a21-02c3-4fd9-a48a-02457e98467d,Jeff Thomas,WR,Hurricanes Miami (FL),ACC,No,2020
45ad41ae-a08a-43ce-a750-8272d7d1e37e,Marcus Keyes,OL,Cowboys Oklahoma State,Big 12,No,2020
46d1c6fe-3e1f-4a08-bf88-97bd238e0f11,Colton McKivitz,OL,Mountaineers West Virginia,Big 12,No,2020
47830c8c-3e98-4a7b-b0af-a2233b5c5b4a,Leki Fotu,DT,Utes Utah,Pac-12,No,2020
49ca27e6-243f-43cc-92ac-4bf167fad4eb,Arlington Hambright,OL,Buffaloes Colorado,Pac-12,No,2020
4c84d7a5-0e98-457a-8266-3b971be673be,Aaron Parker,WR,Rams Rhode Island,CAA,No,2020
4ec94709-c2a6-4ef2-8523-087cb054b179,Lamar Jackson,CB,Cornhuskers Nebraska,Big Ten,No,2020
4ea46c26-407a-4e57-9152-97037f58fbef,Markus Bailey,LB,Boilermakers Purdue,Big Ten,No,2020
4c1ff764-6d9f-4f84-add0-6607ac3be602,JJ Molson,K,Bruins UCLA,Pac-12,No,2020
529ea8cd-7c7c-46c8-ae62-602ea208d612,Christian Rector,DL,Trojans USC,Pac-12,No,2020
524f0a4f-638a-4598-b4ae-4851fe47c58f,Lavert Hill,DB,Wolverines Michigan,Big Ten,No,2020
54b51337-3923-4b67-9704-4b76c682fe11,Scott Frantz,OL,Wildcats Kansas State,Big 12,No,2020
54eeea6c-a3a8-490d-bcad-5bcf93c83574,Darryl Williams,OL,Bulldogs Mississippi State,SEC,No,2020
590d41f5-a330-4b9b-9fdb-daaf42b236bd,Darrion Daniels,DL,Cornhuskers Nebraska,Big Ten,No,2020
018436a7-3361-4745-98d9-ba1928b76e97,Yasir Durant,OL,Tigers Missouri,SEC,No,2020
04a2f4e7-0478-47cf-b68d-ff3af10dc452,Albert Okwuegbunam,TE,Tigers Missouri,SEC,Yes,2020
05ba500b-5f24-4aab-9568-32d8429272eb,Javon Leake,RB,Terrapins Maryland,Big Ten,No,2020
07fcaf8d-a4ce-4a86-ab1f-cbe99ca24aa5,James Robinson,RB,Redbirds Illinois State,Missouri Valley,No,2020
0a639638-e12e-436a-9466-40f21a02f0f9,Nick Coe,DE,Tigers Auburn,SEC,Yes,2020
07ba4831-ea8e-43ad-b282-240d8dccd96c,Tyler Bass,K,Eagles Georgia Southern,Sun Belt,No,2020
0b52856b-e1ad-40d1-8415-85024d26a295,L'Jarius Sneed,SAF,Bulldogs Louisiana Tech,Conference USA,No,2020
0b9a881d-6499-4562-a945-d018d08d46d1,AJ Dillon,RB,Eagles Boston College,ACC,Yes,2020
09c8e925-0c79-491d-852d-61597412c96e,Daishawn Dixon,OL,Aztecs San Diego State,Mountain West,No,2020
117eaf60-7b86-40be-ae40-7f43a05daddd,Josh Jones,OL,Cougars Houston,American Athletic,Yes,2020
0f0f0166-36c8-4dde-a8d5-3d0824cd9790,Ben Bartch,OL,Johnnies Saint John's (MN),Minnesota Intercollegiate Athletic Conference,No,2020
101b5337-52b6-4b37-873f-abe5ebf58a8a,Cole McDonald,QB,Warriors Hawaii,Mountain West,No,2020
11d79aa5-19b6-4b7d-8391-a20f06f25a04,Cam Akers,RB,Seminoles Florida State,ACC,Yes,2020
7d0db6b2-09b9-4a92-89ee-fb004db2e5e5,Shea Patterson,QB,Wolverines Michigan,Big Ten,No,2020
7ec0d7aa-6dc8-4169-b7ad-2fe878f43556,CJ Henderson,DB,Gators Florida,SEC,Yes,2020
81718df0-4fa9-4ed9-a2ca-a6e344e6deb0,Daniel Thomas,DB,Tigers Auburn,SEC,No,2020
81bebb29-4aa4-4520-b7ae-88e5bba3aa06,Isaiah Rodgers,CB,Minutemen Massachusetts,IA Independents,No,2020
8235b31c-1b56-43be-8dd5-778465b42d80,Kash Daniel,LB,Wildcats Kentucky,SEC,No,2020
86825d0b-5cfc-4e66-a434-d728a1d5e3bf,J.R. Reed,DB,Bulldogs Georgia,SEC,No,2020
86ba104d-5c22-47b6-bdfd-e5a31b5210cd,Colton Jackson,OL,Razorbacks Arkansas,SEC,No,2020
865e1522-0991-4f9f-ab92-b71cc2cce4be,Khaleke Hudson,LB,Wolverines Michigan,Big Ten,No,2020
89a9f460-3ca9-47d3-879d-e7750c424bda,Damon Arnette,CB,Buckeyes Ohio State,Big Ten,Yes,2020
8ea103a0-5d8a-4b72-909e-e79c19e91402,Kenny Willekes,DE,Spartans Michigan State,Big Ten,No,2020
8e1b758b-2765-465f-85c9-f6ad5008a433,Sam Sloman,K,,,No,2020
14157711-9f85-4051-b2dd-55033ada9474,Tyler Clark,DL,Bulldogs Georgia,SEC,No,2020
15c63d10-dded-4f87-bff4-118eb9a06244,Charlie Heck,OL,Tar Heels North Carolina,ACC,No,2020
162d351b-1c8b-464e-8290-41ca834caa41,Benito Jones,DL,Rebels Ole Miss,SEC,No,2020
11c3028d-438d-4f98-b06e-594855f1c8f4,Jake Luton,QB,Beavers Oregon State,Pac-12,No,2020
1723cc5f-2be4-469a-8e1c-56ad7d810b41,James Lockhart,DE,Bears Baylor,Big 12,No,2020
159c3ae9-2587-4394-ae1e-f2e75e7a2ab7,Jacob Eason,QB,Huskies Washington,Pac-12,Yes,2020
1569518c-541c-4454-8e98-051222132727,Raymond Calais,RB,Ragin' Cajuns Louisiana-Lafayette,Sun Belt,No,2020
17a4c360-7e78-4050-9792-9195d8602dc7,Bradlee Anae,DE,Utes Utah,Pac-12,Yes,2020
1c92fbfe-1245-4b09-ad5c-5b68557c937e,Shyheim Carter,DB,Crimson Tide Alabama,SEC,No,2020
69b9bc4d-54ca-41f2-8c22-967cb1b1ca00,Grayland Arnold,CB,Bears Baylor,Big 12,No,2020
6d13489c-94e4-48cf-81fc-27936f79639e,Jordan Johnson,OL,Knights UCF,American Athletic,No,2020
6e4f9e50-ea63-44fb-86cc-92cefa657c64,Trevon Hill,DL,Hurricanes Miami (FL),ACC,No,2020
6f750c08-ac3e-4d2c-890c-c414f8e8152e,Steve Wirtel,LS,Cyclones Iowa State,Big 12,No,2020
6f23f37a-5b2a-4a7b-bdb9-2f3e0d973410,David Woodward,LB,Aggies Utah State,Mountain West,No,2020
718e4c4b-9165-49b3-b0eb-516857ca150c,Isaiah Wilson,OL,Bulldogs Georgia,SEC,Yes,2020
72aa4352-9745-40fc-a30c-7315b8527575,Sewo Olonilua,RB,Horned Frogs TCU,Big 12,No,2020
782983b3-f394-42c5-af54-97a6c9f75c21,Gewhite Stallworth,OL,Bulldogs Louisiana Tech,Conference USA,No,2020
780498b8-11c5-491e-94ab-0347ca100fb7,Dominik Eberle,K,Aggies Utah State,Mountain West,No,2020
78c8bffd-d0ce-41ed-83dd-1e1d7be72654,Salvon Ahmed,RB,Huskies Washington,Pac-12,No,2020
7918e036-edf3-41b3-9fa6-379877b61ad3,Dezmon Patmon,WR,Cougars Washington State,Pac-12,No,2020
7d0c2607-9a15-4dfd-94d6-a243cc3bb186,Isaiah Coulter,WR,Rams Rhode Island,CAA,No,2020
1e4c9da5-dbb3-4ad5-b8ab-5b20f8e0cebd,John Raine,TE,Owls Florida Atlantic,Conference USA,No,2020
1b238038-395d-4495-9e16-38c616301b21,Hunter Atkinson,OT,Panthers Georgia State,Sun Belt,No,2020
1c524b31-290a-4aba-a1e5-1b7cfa17e912,Nathan Rourke,QB,Bobcats Ohio,Mid-American,No,2020
1b5d9573-160e-4bc3-a335-880455470d93,Tyler Johnson,WR,Golden Gophers Minnesota,Big Ten,No,2020
5ace6839-b9cd-4eb1-b463-7b54667b0edf,Juwan Johnson,WR,Ducks Oregon,Pac-12,No,2020
5b3acb15-59bb-400c-8bc9-930d04f1dfaa,Darnell Mooney,WR,Green Wave Tulane,American Athletic,No,2020
5c84b5fb-31bb-465a-bb1c-af60385c929f,K'Lavon Chaisson,OLB,Tigers LSU,SEC,Yes,2020
6008985e-e62a-469f-8da9-c313ab7cb000,Reggie Gilliam,TE,Rockets Toledo,Mid-American,No,2020
1fc542a7-8339-40c3-b894-7d6ad865a339,Jason Strowbridge,DL,Tar Heels North Carolina,ACC,Yes,2020
20dd89c2-1dde-4f42-af95-ed9a44c0487a,Tua Tagovailoa,QB,Crimson Tide Alabama,SEC,Yes,2020
2277d67e-83fd-4f6d-a1de-3590e20b86d4,Jaylinn Hawkins,SAF,Golden Bears California,Pac-12,No,2020
1f97d9cf-8657-4eee-9cf8-cce4f97c7a23,Chris Williamson,DB,Golden Gophers Minnesota,Big Ten,No,2020
29c07d97-f4c6-42ac-a372-73afab879152,Brian Lewerke,QB,Spartans Michigan State,Big Ten,No,2020
2a518495-3eac-42a5-ad4b-e5b32fde07d6,Myles Dorn,DB,Tar Heels North Carolina,ACC,No,2020
28536e5f-7cec-4f97-9f0e-8dca0f890fdf,Clay Johnston,LB,Bears Baylor,Big 12,No,2020
2865b84b-0dd9-4658-a4d9-7faa38df4405,D'Andre Swift,RB,Bulldogs Georgia,SEC,Yes,2020
2be2c242-6310-4f1e-a827-1e3b1144a465,Logan Wilson,LB,Cowboys Wyoming,Mountain West,Yes,2020
2c83dc8f-27f6-4c1c-8c15-fc8b04e0c180,Michael Danna,DL,Wolverines Michigan,Big Ten,No,2020
33409bff-b9ab-41b0-b1d7-124323a22df9,Jake Hanson,OL,Ducks Oregon,Pac-12,No,2020
34e6a823-6f21-4aca-b373-661540182129,Binjimen Victor,WR,Buckeyes Ohio State,Big Ten,No,2020
34d71810-9d2a-4d92-912f-62ebfd8d659e,Jonathan Garvin,DL,Hurricanes Miami (FL),ACC,No,2020
3657e663-c5ef-4270-bfaa-2756758db7f1,Luke Juriga,C,Broncos Western Michigan,Mid-American,No,2020
3849c498-2dd2-494e-9e90-b19276d965b6,Prince Tega Wanogho,OL,Tigers Auburn,SEC,Yes,2020
380cea33-70ae-4947-9a90-5ad6129f0f08,A.J. Terrell,CB,Tigers Clemson,ACC,Yes,2020
3ac6b36e-9b81-4d25-ac0d-39595693f58b,Tommy Kraemer,OL,Fighting Irish Notre Dame,IA Independents,No,2020
375a367a-3442-4b1f-87d4-f408e3ebc40a,Scottie Phillips,RB,Rebels Ole Miss,SEC,No,2020
3d7299fb-45e2-411f-8c5b-2b78d8a94817,Chase Vinatieri,K,Jackrabbits South Dakota State,Missouri Valley,No,2020
3e3cc48d-4d3d-4048-9395-91dfc1917ce4,J.J. Taylor,RB,Wildcats Arizona,Pac-12,No,2020
3f1b17b9-895a-430b-9b77-8502f759719a,Carter Coughlin,LB,Golden Gophers Minnesota,Big Ten,No,2020
3f9f4b89-b541-4b38-8de0-97afa1d224ad,Chauncey Rivers,DE,Bulldogs Mississippi State,SEC,No,2020
3f66abf3-0ec5-4a73-a7ca-61aaf84643c0,Alex Highsmith,DE,49ers Charlotte,Conference USA,No,2020
3e79059b-9a12-4147-8759-06b16191c5d5,Tommy Stevens,QB,,,No,2020
3fc92075-3242-4342-b899-2b7b5dc59ecf,Akeem Davis-Gaither,OLB,Mountaineers Appalachian State,Sun Belt,Yes,2020
3e96362b-8509-4593-8da1-e6073a00cda7,Drew Richmond,OT,Trojans USC,Pac-12,No,2020
3e1dd87f-9cec-4084-a20c-e5e7be4b66f3,Reggie Robinson II,CB,Golden Hurricane Tulsa,American Athletic,No,2020
cf800dd1-a28a-4cc2-8ee8-61349a6b9db3,KJ Hamler,WR,Nittany Lions Penn State,Big Ten,Yes,2020
d5144654-bc13-4492-835a-824f7bf52298,Solomon Kindley,OL,Bulldogs Georgia,SEC,No,2020
d57c2383-044a-4a62-9202-574d13babbf6,Hakeem Adeniji,OL,Jayhawks Kansas,Big 12,No,2020
d54e542b-babe-4b32-9f4a-c23af6fc6ad1,Evin Ksiezarczyk,OL,Bulls Buffalo,Mid-American,No,2020
d5c3563e-f1ea-442d-9208-00277ecffb19,Cohl Cabral,OL,Sun Devils Arizona State,Pac-12,No,2020
d70f6808-1896-4856-ba45-86c52f39b324,Michael Ojemudia,DB,Hawkeyes Iowa,Big Ten,No,2020
d7a29a35-cca3-425d-9e60-f3be8d069184,Jake Fromm,QB,Bulldogs Georgia,SEC,Yes,2020
da39d748-8b57-47eb-b719-47565dc87918,Jeff Okudah,CB,Buckeyes Ohio State,Big Ten,Yes,2020
d9aa47c9-441b-4b18-af77-91051f7613c6,Khalil Tate,QB,Wildcats Arizona,Pac-12,No,2020
dbe6d709-8960-4821-8422-a9cf9e02462c,Oluwole Betiku Jr.,DL,Fighting Illini Illinois,Big Ten,No,2020
dc6842ad-238d-40d9-877b-10ff193a115a,Kenneth Murray,LB,Sooners Oklahoma,Big 12,Yes,2020
ddcfdf57-da94-48a7-87fa-17e5f98cdd67,Dalton Keene,TE,Hokies Virginia Tech,ACC,No,2020
df75cd75-b2d2-4f9d-b0d9-4f009518c1b8,Case Cookus,QB,Lumberjacks Northern Arizona,Big Sky,No,2020
dfa2b370-bdc8-4ab8-b2b8-020165b3dcdd,Lynn Bowden Jr.,QB,Wildcats Kentucky,SEC,No,2020
e1571134-d351-431b-b3b7-4a23e217b280,DeMarkus Acy,DB,Tigers Missouri,SEC,No,2020
e1d3e9b0-3ee2-4107-bb8e-34d13cd6b0bc,Jon Runyan,OL,Wolverines Michigan,Big Ten,No,2020
e5457f8e-219c-4505-b5b6-6f09972d7636,Brandon Jones,DB,Longhorns Texas,Big 12,No,2020
e63aec77-baf9-4a6e-b266-b4c9a2e877d4,Adam Trautman,TE,Flyers Dayton,Pioneer,Yes,2020
